215,특수의료용도등식품,뉴케어 300TF(대상㈜),200,g,200,29,8,6,1,140,0,1.8,0
216,특수의료용도등식품,알지파워 5000(대상㈜),16.7,g,66.8,7.35,5.01,0.17,5.01,3.34,0,0.08,0.15
217,특수의료용도등식품,뉴케어 큐랙트(대상㈜),27,g,103.95,10.8,15.12,0,8.1,0,0,0,0.16
218,장기보존식품,청정원옛날식짜장(대상㈜),180,g,196.02,25.92,5.04,7.92,12.06,889.92,21.96,3.24,0.9
219,장기보존식품,청정원렌지짱숯불떡갈비(대상㈜),200,g,346,22,15,22,7,840,35,10,1
220,장기보존식품,청정원카레여왕구운마늘&양파(대상㈜),160,g,144.96,22.08,4,4.48,4,720,14.08,3.04,0.8
221,장기보존식품,청정원카레여왕스위트카레(대상㈜),180,g,210.06,25.92,3.96,10.08,0,750.06,25.02,5.94,0.9
222,장기보존식품,청정원카레여왕치킨카레(대상㈜),160,g,180,23.04,6.08,7.04,7.04,1105.6,14.08,3.04,0.8
223,장기보존식품,청정원카레여왕비프카레(대상㈜),160,g,160,20,4,7.04,7.04,990.4,8,3.84,0.48
224,장기보존식품,청정원치즈크림스파게티소스(대상㈜),100,g,170,10,3,13,4,460,35,11,0
225,장기보존식품,청정원버섯크림스파게티소스(대상㈜),100,g,150,9,3,11,3,470,30,8,0
226,장기보존식품,청정원미트토마토스파게티소스(대상㈜),100,g,94,12,7,2,10,687,0,1,0
227,장기보존식품,청정원렌지짱매운홍닭(대상㈜),200,g,355,48,16,11,15,800,34,3.4,1
228,장기보존식품,청정원렌지짱햄버거스테이크(대상㈜),200,g,311,28,16,15,10,900,40,5,1
229,장기보존식품,청정원렌지짱소세지야채볶음(대상㈜),200,g,551,36,14,39,12,1670,30,13,1
230,장기보존식품,청정원렌지짱미트볼(대상㈜),200,g,364,33,13,20,11,1050,40,7,1
231,장기보존식품,청정원매콤한삼선짜장(대상㈜),180,g,165.06,23.94,5.94,5.04,10.08,1130.04,5.94,1.98,0.9
232,장기보존식품,청정원카레여왕토마토&치킨(대상㈜),160,g,150.08,20,6.08,4.96,6.08,649.6,17.92,3.04,0
233,기타음료,제티(동서식품),175,g,80.5,16.22,1.91,1.05,16.22,47.7,0,0.66,0
234,영·유아용 곡류조제식,라이트업(동서식품),40,g,148.4,31.2,6,0.4,8,229.2,0,0,0
235,기타음료,오란씨 레몬 350ml CAN,350,g,122.5,31.5,0,0,31.5,91,0,0,0
236,기타음료,컨피던스 250ml CAN,250,g,95,22.5,0,0,22.5,80,0,0,0
237,기타음료,오라떼 애플 240ml CAN,240,g,74.4,19.2,0,0,16.8,14.4,0,0,0
238,기타음료,화이브미니 100ml Bottle,100,g,51,14,0,0,10,10,0,0,0
239,기타음료,두번째 우려낸 녹차만 담았다 175ml CAN,175,g,0,0,0,0,0,14,0,0,0
240,기타음료,두번째 우려낸 녹차만 담았다 410ml PET,410,g,0,0,0,0,0,32.8,0,0,0
241,기타음료,블랙빈 240ml CAN,240,g,0,0,0,0,0,14.4,0,0,0
242,기타음료,블랙빈 340ml PET,340,g,0,0,0,0,0,20.4,0,0,0
243,기타음료,데자와 밀크티 240ml CAN,240,g,93.6,16.8,2.4,2.4,14.4,0,0,0,0
244,기타음료,소이조이 블루베리 30g Pack,30,g,135,15.3,4.2,7.2,12,48,17.1,3.9,0
245,기타음료,소이조이 딸기 30g Pack,30,g,134.1,15.6,4.2,6.9,12.6,44.1,16.5,5.7,0
246,기타음료,소이조이 건포도&아몬드 30g Pack,30,g,135.9,14.1,5.1,6.9,11.1,44.1,15.9,3,0
247,기타음료,소이조이 카카오&오렌지 30g Pack,30,g,132.9,14.1,5.1,6.9,11.1,53.1,17.1,3,0
248,기타음료,소이조이 오렌지 30g Pack,30,g,135.9,14.7,4.5,7.2,11.7,60,15.9,2.1,0
249,기타음료,포카리스웨트 245ml CAN,245,g,61.25,14.7,0,0,14.7,117.6,0,0,0
250,기타음료,포카리스웨트 340ml CAN,340,g,85,20.4,0,0,20.4,163.2,0,0,0
251,기타음료,포카리스웨트 340ml PET,200,g,50,12,0,0,12,98,0,0,0
252,기타음료,포카리스웨트 500ml PET,250,g,62.5,15,0,0,15,122.5,0,0,0
253,기타음료,포카리스웨트 620ml PET,200,g,50,12,0,0,12,98,0,0,0
254,기타음료,포카리스웨트 1.5L PET,200,g,50,12,0,0,12,98,0,0,0
